ID,time,length,neonates,f1_treatment,lifespan,DL,cum.n
365,19,3.1365,23,low,79,0.2555,41
365,25,3.392,18,low,79,0.026,59
365,30,3.418,19,low,79,0.026,78
365,35,3.444,20,low,79,0.1,98
365,42,3.544,9,low,79,0.2685,107
365,47,3.8125,15,low,79,0.14,122
365,53,3.9525,27,low,79,0.1725,149
365,58,4.125,38,low,79,0.12,187
365,63,4.245,27,low,79,0.13,214
365,69,4.375,15,low,79,0.12,229
365,75,4.495,27,low,79,NA,256
368,0,1.092,0,mean,60,1.819,0
368,9,2.911,13,mean,60,0.317,13
368,11,3.228,16,mean,60,0.095,29
368,14,3.323,23,mean,60,0.333,52
368,17,3.656,27,mean,60,0.048,79
368,21,3.704,23,mean,60,0.033,102
368,24,3.737,17,mean,60,0.0175,119
368,28,3.7545,3,mean,60,0.00875,122
368,31,3.76325,13,mean,60,0.00875,135
368,34,3.772,23,mean,60,0.009,158
368,38,3.781,20,mean,60,0.143,178
368,41,3.924,23,mean,60,0.15,201
368,49,4.074,10,mean,60,0.1,211
368,52,4.174,9,mean,60,0.11,220
368,56,4.284,9,mean,60,0.11,229
368,60,4.394,4,mean,60,NA,233
371,0,1.087,0,mean,15,1.814,0
371,9,2.901,11,mean,15,0.291,11
371,12,3.192,15,mean,15,0.118,26
371,15,3.31,20,mean,15,NA,46
374,0,1.061,0,mean,3,NA,0
377,0,1.058,0,high,37,1.581,0
377,7,2.639,11,high,37,0.115,11
377,9,2.754,11,high,37,0.418,22
377,15,3.172,16,high,37,0.14,38
377,17,3.312,19,high,37,0.093,57
377,20,3.405,25,high,37,0.048,82
377,25,3.453,6,high,37,0.1245,88
377,28,3.5775,15,high,37,0.06225,103
377,30,3.63975,8,high,37,0.06225,111
377,34,3.702,9,high,37,0.059,120
377,36,3.761,20,high,37,0.037,140
377,42,3.798,8,high,37,0.047,148
377,44,3.845,11,high,37,NA,159
380,0,1.051,0,high,69,1.704,0
380,7,2.755,17,high,69,0.192,17
380,10,2.947,9,high,69,0.037,26
380,12,2.984,11,high,69,0.184,37
380,15,3.168,11,high,69,0.218,48
380,20,3.386,20,high,69,0.169,68
380,23,3.555,22,high,69,0.041,90
380,26,3.596,18,high,69,0.058,108
380,29,3.654,13,high,69,0.058,121
380,32,3.712,7,high,69,0.069,128
380,34,3.781,19,high,69,0.09,147
380,37,3.871,11,high,69,0.12,158
380,42,3.991,9,high,69,0.109,167
380,47,4.1,8,high,69,0.13,175
380,52,4.23,12,high,69,0.007,187
380,54,4.237,18,high,69,0.11,205
380,58,4.347,12,high,69,0.042,217
380,60,4.389,20,high,69,0.112,237
380,66,4.501,8,high,69,0.1,245
380,69,4.601,12,high,69,NA,257
383,0,1.14,0,high,68,1.701,0
383,7,2.841,18,high,68,0.022,18
383,9,2.863,13,high,68,0.15,31
383,14,3.013,17,high,68,0.324,48
383,17,3.337,10,high,68,0.003,58
383,20,3.34,21,high,68,0.097,79
383,23,3.437,19,high,68,0.1415,98
383,28,3.5785,16,high,68,0.07075,114
383,31,3.64925,10,high,68,0.035375,124
383,33,3.684625,12,high,68,0.035375,136
383,36,3.72,19,high,68,0.002,155
383,39,3.722,21,high,68,0.009,176
383,41,3.731,22,high,68,0.13,198
383,47,3.861,7,high,68,0.1,205
383,50,3.961,14,high,68,0.1,219
383,53,4.061,13,high,68,0.039,232
383,55,4.1,11,high,68,0.11,243
383,58,4.21,16,high,68,0.061,259
383,60,4.271,16,high,68,0.11,275
383,64,4.381,3,high,68,0.1,278
383,67,4.481,2,high,68,NA,280
386,0,1.093,0,low,83,1.896,0
386,15,2.989,13,low,83,0.048,13
386,21,3.037,15,low,83,0.281,28
386,25,3.318,15,low,83,0.0415,43
386,30,3.3595,18,low,83,0.0415,61
386,36,3.401,21,low,83,0.1,82
386,42,3.501,9,low,83,0.1865,91
386,47,3.6875,13,low,83,0.1135,104
386,53,3.801,20,low,83,0.12,124
386,58,3.921,27,low,83,0.12,151
386,63,4.041,26,low,83,0.19,177
386,75,4.231,23,low,83,0.12,200
386,80,4.351,19,low,83,NA,219
388,0,0.942,0,var,45,2.061,0
388,8,3.003,15,var,45,0.226,15
388,12,3.229,14,var,45,0.256,29
388,16,3.485,20,var,45,0.028,49
388,19,3.513,27,var,45,0.028,76
388,23,3.541,9,var,45,0.057,85
388,26,3.598,23,var,45,0.1395,108
388,30,3.7375,8,var,45,0.1395,116
388,33,3.877,19,var,45,0.0135,135
388,37,3.8905,18,var,45,0.0135,153
388,40,3.904,26,var,45,NA,179
390,0,1.055,0,var,25,1.937,0
390,9,2.992,16,var,25,0.094,16
390,12,3.086,19,var,25,0.346,35
390,16,3.432,18,var,25,0.0435,53
390,19,3.4755,22,var,25,0.0435,75
390,22,3.519,10,var,25,0.07,85
390,24,3.589,27,var,25,NA,112
392,0,1.021,0,var,51,1.929,0
392,8,2.95,14,var,51,0.251,14
392,12,3.201,20,var,51,0.413,34
392,16,3.614,22,var,51,0.021,56
392,19,3.635,26,var,51,0.021,82
392,22,3.656,9,var,51,0.01,91
392,25,3.666,21,var,51,0.0555,112
392,29,3.7215,29,var,51,0.0555,141
392,33,3.777,8,var,51,0.096,149
392,36,3.873,5,var,51,0.028,154
392,40,3.901,19,var,51,0.119,173
392,45,4.02,6,var,51,0.08,179
392,47,4.1,10,var,51,0.11,189
392,51,4.21,20,var,51,NA,209
395,0,1.019,0,low,114,1.959,0
395,14,2.978,16,low,114,0.17,16
395,19,3.148,18,low,114,0.177,34
395,24,3.325,26,low,114,0.123,60
395,30,3.448,14,low,114,0.123,74
395,36,3.571,10,low,114,0.402,84
395,47,3.973,7,low,114,0.402,91
395,53,4.375,23,low,114,0.12,114
395,58,4.495,35,low,114,0.106,149
395,63,4.601,22,low,114,0.12,171
395,68,4.721,17,low,114,0.13,188
395,74,4.851,26,low,114,0.11,214
395,79,4.961,25,low,114,0.141,239
395,85,5.102,40,low,114,0.11,279
395,90,5.212,28,low,114,0.13,307
395,97,5.342,2,low,114,0.12,309
395,103,5.462,19,low,114,0.12,328
395,108,5.582,19,low,114,0.117,347
395,114,5.699,6,low,114,NA,353
398,0,1.106,0,low,113,1.815,0
398,14,2.921,7,low,113,0.205,7
398,19,3.126,8,low,113,0.205,15
398,30,3.331,17,low,113,0.17,32
398,36,3.501,13,low,113,0.047,45
398,41,3.548,23,low,113,0.25725,68
398,47,3.80525,5,low,113,0.25725,73
398,53,4.0625,23,low,113,0.1195,96
398,58,4.182,30,low,113,0.11,126
398,63,4.292,22,low,113,0.179,148
398,75,4.471,18,low,113,0.09,166
398,81,4.561,19,low,113,0.1,185
398,84,4.661,2,low,113,0.02,187
398,86,4.681,19,low,113,0.11,206
398,92,4.791,14,low,113,0.11,220
398,100,4.901,21,low,113,0.129,241
398,107,5.03,19,low,113,NA,260
401,0,1.021,0,mean,117,1.728,0
401,9,2.749,11,mean,117,0.337,11
401,11,3.086,8,mean,117,0.125,19
401,14,3.211,21,mean,117,0.356,40
401,18,3.567,20,mean,117,0.069,60
401,21,3.636,25,mean,117,0.047,85
401,24,3.683,23,mean,117,0.077,108
401,31,3.76,18,mean,117,0.077,126
401,34,3.837,20,mean,117,0.002,146
401,38,3.839,17,mean,117,0.047,163
401,41,3.886,19,mean,117,0.124,182
401,48,4.01,22,mean,117,0.111,204
401,53,4.121,17,mean,117,0.1,221
401,56,4.221,17,mean,117,0.11,238
401,60,4.331,7,mean,117,0.11,245
401,64,4.441,11,mean,117,0.1,256
401,67,4.541,14,mean,117,0.11,270
401,71,4.651,15,mean,117,0.1,285
401,74,4.751,8,mean,117,0.11,293
401,78,4.861,11,mean,117,0.12,304
401,83,4.981,15,mean,117,0.11,319
401,87,5.091,19,mean,117,0.109,338
401,91,5.2,11,mean,117,0.12,349
401,96,5.32,7,mean,117,0.12,356
401,101,5.44,9,mean,117,0.1,365
401,104,5.54,11,mean,117,0.1,376
401,109,5.64,13,mean,117,NA,389
404,0,1.046,0,mean,73,1.814,0
404,8,2.86,14,mean,73,0.354,14
404,11,3.214,17,mean,73,0.151,31
404,14,3.365,18,mean,73,0.234,49
404,17,3.599,26,mean,73,0.012,75
404,21,3.611,22,mean,73,0.069,97
404,24,3.68,18,mean,73,0.027,115
404,27,3.707,6,mean,73,0.05,121
404,30,3.757,17,mean,73,0.05,138
404,34,3.807,17,mean,73,0.05,155
404,37,3.857,22,mean,73,0.05,177
404,41,3.907,22,mean,73,0.19,199
404,44,4.097,20,mean,73,0.104,219
404,51,4.201,19,mean,73,0.11,238
404,55,4.311,10,mean,73,0.1,248
404,58,4.411,14,mean,73,0.11,262
404,62,4.521,13,mean,73,0.1,275
404,65,4.621,8,mean,73,0.11,283
404,69,4.731,17,mean,73,0.1,300
404,72,4.831,14,mean,73,NA,314
407,0,1.089,0,mean,99,1.806,0
407,9,2.895,12,mean,99,0.03,12
407,12,2.925,18,mean,99,0.334,30
407,17,3.259,19,mean,99,0.107,49
407,19,3.366,13,mean,99,0.095,62
407,23,3.461,8,mean,99,0.055,70
407,26,3.516,25,mean,99,0.087,95
407,29,3.603,21,mean,99,0.087,116
407,36,3.69,18,mean,99,0.061,134
407,39,3.751,14,mean,99,0.1,148
407,43,3.851,10,mean,99,0.14,158
407,50,3.991,14,mean,99,0.109,172
407,53,4.1,8,mean,99,0.12,180
407,57,4.22,13,mean,99,0.102,193
407,60,4.322,18,mean,99,0.13,211
407,66,4.452,2,mean,99,0.036,213
407,68,4.488,8,mean,99,0.11,221
407,72,4.598,14,mean,99,0.1,235
407,75,4.698,17,mean,99,0.103,252
407,80,4.801,7,mean,99,0.109,259
407,84,4.91,9,mean,99,0.12,268
407,90,5.03,5,mean,99,0.15,273
407,98,5.18,5,mean,99,NA,278
410,0,1.032,0,high,23,1.641,0
410,7,2.673,9,high,23,0.194,9
410,9,2.867,11,high,23,0.118,20
410,12,2.985,7,high,23,0.225,27
410,15,3.21,13,high,23,0.333,40
410,18,3.543,18,high,23,0.02,58
410,20,3.563,20,high,23,NA,78
412,0,1.027,0,high,64,1.684,0
412,7,2.711,13,high,64,0.095,13
412,9,2.806,12,high,64,0.333,25
412,15,3.139,16,high,64,0.301,41
412,17,3.44,10,high,64,0.007,51
412,20,3.447,18,high,64,0.119,69
412,23,3.566,10,high,64,0.078,79
412,25,3.644,13,high,64,0.034,92
412,29,3.678,19,high,64,0.0435,111
412,33,3.7215,9,high,64,0.0435,120
412,35,3.765,20,high,64,0.013,140
412,38,3.778,9,high,64,0.02,149
412,41,3.798,20,high,64,0.103,169
412,49,3.901,6,high,64,0.08,175
412,51,3.981,16,high,64,0.1,191
412,54,4.081,14,high,64,0.11,205
412,58,4.191,23,high,64,NA,228
414,0,1.069,0,high,67,1.58,0
414,7,2.649,11,high,67,0.022,11
414,9,2.671,12,high,67,0.343,23
414,15,3.014,9,high,67,0.264,32
414,18,3.278,11,high,67,0.128,43
414,20,3.406,11,high,67,0.115,54
414,25,3.521,10,high,67,0.033,64
414,28,3.554,25,high,67,0.033,89
414,31,3.587,6,high,67,0.0055,95
414,33,3.5925,21,high,67,0.0055,116
414,36,3.598,15,high,67,0.103,131
414,45,3.701,8,high,67,0.08,139
414,47,3.781,13,high,67,0.1,152
414,50,3.881,23,high,67,1.1,175
414,53,4.981,15,high,67,0.029,190
414,55,5.01,13,high,67,0.09,203
414,58,5.1,11,high,67,0.178,214
414,65,5.278,3,high,67,NA,217
417,0,1.052,0,low,115,1.837,0
417,15,2.889,14,low,115,0.1665,14
417,20,3.0555,17,low,115,0.1665,31
417,25,3.222,3,low,115,0.1775,34
417,31,3.3995,19,low,115,0.1775,53
417,37,3.577,15,low,115,0.001,68
417,43,3.578,9,low,115,0.3595,77
417,48,3.9375,7,low,115,0.0925,84
417,53,4.03,23,low,115,0.131,107
417,59,4.161,33,low,115,0.12,140
417,64,4.281,26,low,115,0.118,166
417,69,4.399,22,low,115,0.101,188
417,75,4.5,20,low,115,0.12,208
417,80,4.62,22,low,115,0.15,230
417,88,4.77,33,low,115,0.127,263
417,93,4.897,23,low,115,0.123,286
417,100,5.02,6,low,115,0.11,292
417,104,5.13,29,low,115,0.142,321
417,111,5.272,23,low,115,0.12,344
417,116,5.392,6,low,115,NA,350
419,0,1.112,0,var,63,1.941,0
419,8,3.053,14,var,63,0.169,14
419,12,3.222,17,var,63,0.16,31
419,16,3.382,23,var,63,0.076,54
419,19,3.458,1,var,63,0.209,55
419,22,3.667,10,var,63,0.049,65
419,25,3.716,27,var,63,0.0305,92
419,29,3.7465,29,var,63,0.0305,121
419,32,3.777,9,var,63,0.076,130
419,36,3.853,7,var,63,0.048,137
419,40,3.901,21,var,63,0.109,158
419,43,4.01,8,var,63,0.12,166
419,47,4.13,9,var,63,0.141,175
419,54,4.271,10,var,63,0.12,185
419,59,4.391,5,var,63,0.109,190
419,63,4.5,12,var,63,NA,202
421,0,1.064,0,var,94,1.943,0
421,9,3.007,11,var,94,0.007,11
421,12,3.014,16,var,94,0.429,27
421,16,3.443,20,var,94,0.0755,47
421,19,3.5185,21,var,94,0.0755,68
421,22,3.594,20,var,94,0.068,88
421,25,3.662,27,var,94,0.02,115
421,29,3.682,28,var,94,0.02,143
421,32,3.702,7,var,94,0.061,150
421,37,3.763,6,var,94,0.061,156
421,40,3.824,18,var,94,0.14,174
421,47,3.964,5,var,94,0.11,179
421,52,4.074,6,var,94,0.026,185
421,54,4.1,18,var,94,0.12,203
421,58,4.22,10,var,94,0.11,213
421,62,4.33,14,var,94,0.113,227
421,66,4.443,16,var,94,0.11,243
421,70,4.553,21,var,94,0.11,264
421,74,4.663,17,var,94,0.12,281
421,79,4.783,5,var,94,0.11,286
421,83,4.893,7,var,94,0.117,293
421,88,5.01,8,var,94,NA,301
423,0,1.094,0,var,56,1.351,0
423,7,2.445,14,var,56,0.388,14
423,11,2.833,12,var,56,0.413,26
423,13,3.246,9,var,56,0.172,35
423,17,3.418,18,var,56,0.068,53
423,21,3.486,22,var,56,0.013,75
423,24,3.499,16,var,56,0.088,91
423,31,3.587,14,var,56,0.088,105
423,35,3.675,21,var,56,0.045,126
423,38,3.72,22,var,56,0.057,148
423,41,3.777,13,var,56,1.124,161
423,47,4.901,4,var,56,0.053,165
423,49,4.954,12,var,56,0.146,177
423,53,5.1,1,var,56,NA,178
426,0,1.131,0,low,118,1.756,0
426,14,2.887,16,low,118,0.1945,16
426,20,3.0815,20,low,118,0.1945,36
426,25,3.276,17,low,118,0.0455,53
426,31,3.3215,16,low,118,0.0455,69
426,36,3.367,13,low,118,0.072,82
426,42,3.439,15,low,118,0.561,97
426,48,4,11,low,118,0.12,108
426,53,4.12,19,low,118,0.131,127
426,59,4.251,33,low,118,0.12,160
426,64,4.371,20,low,118,0.12,180
426,69,4.491,14,low,118,0.109,194
426,75,4.6,25,low,118,0.13,219
426,81,4.73,24,low,118,0.14,243
426,88,4.87,31,low,118,0.121,274
426,93,4.991,23,low,118,0.199,297
426,104,5.19,21,low,118,0.114,318
426,110,5.304,17,low,118,0.15,335
426,117,5.454,13,low,118,NA,348
429,0,1.125,0,low,62,1.664,0
429,15,2.789,14,low,62,0.412,14
429,21,3.201,17,low,62,0.131,31
429,25,3.332,15,low,62,0.177,46
429,30,3.509,17,low,62,0.177,63
429,36,3.686,17,low,62,0.013,80
429,42,3.699,13,low,62,0.176,93
429,46,3.875,16,low,62,0.12,109
429,52,3.995,17,low,62,0.105,126
429,57,4.1,29,low,62,NA,155
432,0,1.081,0,mean,3,NA,0
435,0,1.04,0,mean,47,1.71,0
435,8,2.75,13,mean,47,0.282,13
435,10,3.032,13,mean,47,0.077,26
435,13,3.109,21,mean,47,0.202,47
435,16,3.311,18,mean,47,0.097,65
435,19,3.408,19,mean,47,0.097,84
435,22,3.505,20,mean,47,0.051,104
435,25,3.556,10,mean,47,0.112,114
435,28,3.668,18,mean,47,0.112,132
435,36,3.78,15,mean,47,0.007,147
435,39,3.787,13,mean,47,0.11,160
435,43,3.897,7,mean,47,NA,167
438,0,1.08,0,mean,117,1.664,0
438,8,2.744,9,mean,117,0.243,9
438,10,2.987,10,mean,117,0.182,19
438,13,3.169,16,mean,117,0.344,35
438,16,3.513,17,mean,117,0.0205,52
438,19,3.5335,18,mean,117,0.0205,70
438,22,3.554,24,mean,117,0.08,94
438,25,3.634,13,mean,117,0.095,107
438,28,3.729,18,mean,117,0.005,125
438,31,3.734,6,mean,117,0.029,131
438,35,3.763,15,mean,117,0.034,146
438,39,3.797,23,mean,117,0.037,169
438,41,3.834,15,mean,117,0.071,184
438,50,3.905,7,mean,117,0.145,191
438,53,4.05,14,mean,117,0.11,205
438,57,4.16,18,mean,117,0.1,223
438,60,4.26,7,mean,117,0.15,230
438,68,4.41,13,mean,117,0.11,243
438,72,4.52,15,mean,117,0.111,258
438,76,4.631,14,mean,117,0.11,272
438,80,4.741,11,mean,117,0.11,283
438,84,4.851,19,mean,117,0.11,302
438,88,4.961,21,mean,117,0.1,323
438,92,5.061,7,mean,117,0.11,330
438,96,5.171,4,mean,117,0.11,334
438,100,5.281,12,mean,117,0.11,346
438,106,5.391,10,mean,117,0.11,356
438,111,5.501,6,mean,117,0.1,362
438,114,5.601,5,mean,117,NA,367
441,0,1.087,0,high,24,1.507,0
441,10,2.594,8,high,24,0.143,8
441,12,2.737,7,high,24,0.204,15
441,14,2.941,11,high,24,0.263,26
441,16,3.204,11,high,24,0.199,37
441,18,3.403,22,high,24,0.0845,59
441,21,3.4875,20,high,24,0.0845,79
441,24,3.572,17,high,24,NA,96
444,0,1.088,0,high,58,1.203,0
444,5,2.291,9,high,58,0.329,9
444,8,2.62,14,high,58,0.414,23
444,11,3.034,15,high,58,0.124,38
444,13,3.158,18,high,58,0.219,56
444,15,3.377,17,high,58,0.044,73
444,18,3.421,7,high,58,0.044,80
444,20,3.465,20,high,58,0.087,100
444,23,3.552,13,high,58,0.049,113
444,26,3.601,10,high,58,0.024,123
444,28,3.625,21,high,58,0.024,144
444,31,3.649,15,high,58,0.0785,159
444,34,3.7275,20,high,58,0.0785,179
444,37,3.806,8,high,58,0.052,187
444,40,3.858,8,high,58,0.13,195
444,46,3.988,4,high,58,0.092,199
444,49,4.08,12,high,58,0.1,211
444,52,4.18,12,high,58,0.02,223
444,54,4.2,10,high,58,NA,233
447,0,1.075,0,high,88,1.335,0
447,6,2.41,6,high,88,0.148,6
447,10,2.558,11,high,88,0.213,17
447,12,2.771,7,high,88,0.387,24
447,15,3.158,8,high,88,0.022,32
447,17,3.18,12,high,88,0.0075,44
447,20,3.1875,17,high,88,0.0075,61
447,22,3.195,22,high,88,0.236,83
447,25,3.431,9,high,88,0.0115,92
447,30,3.4425,16,high,88,0.0115,108
447,33,3.454,16,high,88,0.093,124
447,36,3.547,21,high,88,0.093,145
447,39,3.64,13,high,88,0.13,158
447,45,3.77,3,high,88,0.107,161
447,48,3.877,7,high,88,0.044,168
447,50,3.921,9,high,88,0.1,177
447,53,4.021,14,high,88,0.1,191
447,56,4.121,20,high,88,0.1,211
447,59,4.221,10,high,88,0.05,221
447,61,4.271,18,high,88,0.11,239
447,65,4.381,22,high,88,0.22,261
447,70,4.601,16,high,88,0.1,277
447,73,4.701,7,high,88,0.1,284
447,76,4.801,9,high,88,0.11,293
447,80,4.911,2,high,88,NA,295
450,0,0.91,0,low,79,1.921,0
450,13,2.831,7,low,79,0.2,7
450,19,3.031,14,low,79,0.2,21
450,22,3.231,21,low,79,0.145,42
450,32,3.376,21,low,79,0.145,63
450,37,3.521,20,low,79,0.33325,83
450,43,3.85425,6,low,79,0.33325,89
450,48,4.1875,19,low,79,0.1095,108
450,53,4.297,31,low,79,0.104,139
450,58,4.401,33,low,79,0.13,172
450,63,4.531,24,low,79,0.12,196
450,69,4.651,22,low,79,NA,218
453,0,0.893,0,var,2,NA,0
456,0,0.867,0,var,69,1.454,0
456,7,2.321,12,var,69,0.753,12
456,11,3.074,17,var,69,0.216,29
456,13,3.29,19,var,69,0.132,48
456,17,3.422,30,var,69,0.154,78
456,21,3.576,5,var,69,0.004,83
456,24,3.58,14,var,69,0.076,97
456,27,3.656,11,var,69,0.038,108
456,31,3.694,14,var,69,0.038,122
456,35,3.732,22,var,69,0.026,144
456,38,3.758,24,var,69,0.041,168
456,41,3.799,10,var,69,0.104,178
456,47,3.903,5,var,69,0.072,183
456,49,3.975,10,var,69,0.195,193
456,52,4.17,14,var,69,0.111,207
456,56,4.281,17,var,69,0.11,224
456,60,4.391,13,var,69,0.111,237
456,64,4.502,13,var,69,NA,250
459,0,0.87,0,var,46,1.35,0
459,7,2.22,8,var,46,0.72,8
459,11,2.94,24,var,46,0.011,32
459,13,2.951,11,var,46,0.237,43
459,17,3.188,21,var,46,0.128,64
459,20,3.316,9,var,46,0.14,73
459,23,3.456,13,var,46,0.0045,86
459,27,3.4605,20,var,46,0.0045,106
459,32,3.465,13,var,46,0.021,119
459,34,3.486,12,var,46,0.028,131
459,38,3.514,18,var,46,NA,149
462,0,0.895,0,low,49,1.92,0
462,12,2.815,10,low,49,0.205,10
462,17,3.02,17,low,49,0.031,27
462,21,3.051,12,low,49,0.05,39
462,27,3.101,16,low,49,0.2245,55
462,32,3.3255,33,low,49,0.2245,88
462,37,3.55,21,low,49,0.7,109
462,48,4.25,22,low,49,NA,131
465,0,0.875,0,low,101,1.95,0
465,14,2.825,3,low,101,0.189,3
465,19,3.014,16,low,101,0.189,19
465,22,3.203,22,low,101,0.2185,41
465,32,3.4215,19,low,101,0.2185,60
465,38,3.64,24,low,101,0.01,84
465,49,3.65,10,low,101,0.6625,94
465,60,4.3125,36,low,101,0.1295,130
465,66,4.442,18,low,101,0.12,148
465,71,4.562,15,low,101,0.13,163
465,77,4.692,20,low,101,0.109,183
465,83,4.801,29,low,101,0.14,212
465,89,4.941,28,low,101,0.14,240
465,96,5.081,3,low,101,0.119,243
465,101,5.2,13,low,101,NA,256
468,0,0.894,0,mean,115,1.893,0
468,8,2.787,16,mean,115,0.307,16
468,10,3.094,15,mean,115,0.071,31
468,13,3.165,24,mean,115,0.377,55
468,16,3.542,19,mean,115,0.0085,74
468,19,3.5505,19,mean,115,0.0085,93
468,22,3.559,26,mean,115,0.01,119
468,24,3.569,13,mean,115,0.109,132
468,27,3.678,23,mean,115,0.047,155
468,31,3.725,3,mean,115,0.059,158
468,34,3.784,21,mean,115,0.015,179
468,37,3.799,15,mean,115,0.111,194
468,41,3.91,15,mean,115,0.1,209
468,50,4.01,2,mean,115,0.09,211
468,53,4.1,14,mean,115,0.12,225
468,56,4.22,23,mean,115,0.152,248
468,60,4.372,9,mean,115,0.11,257
468,68,4.482,9,mean,115,0.11,266
468,72,4.592,9,mean,115,0.112,275
468,76,4.704,31,mean,115,0.157,306
468,80,4.861,21,mean,115,0.11,327
468,88,4.971,18,mean,115,0.18,345
468,92,5.151,20,mean,115,0.12,365
468,102,5.271,16,mean,115,0.12,381
468,107,5.391,10,mean,115,0.021,391
468,112,5.412,15,mean,115,NA,406
471,0,0.918,0,mean,41,1.818,0
471,8,2.736,14,mean,41,0.247,14
471,10,2.983,13,mean,41,0.12,27
471,14,3.103,21,mean,41,0.35,48
471,16,3.453,21,mean,41,0.182,69
471,23,3.635,18,mean,41,0.066,87
471,27,3.701,23,mean,41,0.0365,110
471,33,3.7375,22,mean,41,0.0365,132
471,37,3.774,15,mean,41,0.008,147
471,41,3.782,6,mean,41,NA,153
474,0,0.875,0,mean,68,2.001,0
474,8,2.876,12,mean,68,0.226,12
474,10,3.102,15,mean,68,0.099,27
474,14,3.201,27,mean,68,0.168,54
474,16,3.369,18,mean,68,0.186,72
474,20,3.555,19,mean,68,0.098,91
474,23,3.653,26,mean,68,0.068,117
474,26,3.721,11,mean,68,0.0445,128
474,30,3.7655,3,mean,68,0.0445,131
474,33,3.81,18,mean,68,0.0045,149
474,37,3.8145,16,mean,68,0.0045,165
474,40,3.819,9,mean,68,0.11,174
474,44,3.929,5,mean,68,0.1,179
474,47,4.029,17,mean,68,0.1,196
474,50,4.129,17,mean,68,0.12,213
474,55,4.249,7,mean,68,0.099,220
474,58,4.348,13,mean,68,0.111,233
474,62,4.459,11,mean,68,0.11,244
474,66,4.569,6,mean,68,NA,250
477,0,0.915,0,high,37,1.692,0
477,6,2.607,8,high,37,0.208,8
477,9,2.815,14,high,37,0.035,22
477,12,2.85,4,high,37,0.156,26
477,14,3.006,7,high,37,0.344,33
477,19,3.35,15,high,37,0.126,48
477,22,3.476,17,high,37,0.003,65
477,24,3.479,17,high,37,0.11,82
477,28,3.589,5,high,37,0.023,87
477,30,3.612,6,high,37,NA,93
480,0,0.929,0,high,53,1.637,0
480,6,2.566,8,high,53,0.083,8
480,9,2.649,13,high,53,0.34,21
480,11,2.989,10,high,53,0.082,31
480,14,3.071,11,high,53,0.259,42
480,16,3.33,12,high,53,0.004,54
480,19,3.334,13,high,53,0.004,67
480,22,3.338,15,high,53,0.113,82
480,25,3.451,10,high,53,0.038,92
480,27,3.489,13,high,53,0.049,105
480,29,3.538,14,high,53,0.049,119
480,37,3.587,13,high,53,0.0615,132
480,40,3.6485,15,high,53,0.0615,147
480,43,3.71,11,high,53,0.001,158
480,46,3.711,15,high,53,0.15,173
480,53,3.861,5,high,53,0.102,178
480,56,3.963,11,high,53,NA,189
483,0,0.953,0,high,45,1.707,0
483,6,2.66,11,high,45,0.095,11
483,9,2.755,14,high,45,0.116,25
483,11,2.871,9,high,45,0.132,34
483,14,3.003,10,high,45,0.348,44
483,17,3.351,17,high,45,0.026,61
483,19,3.377,16,high,45,0.026,77
483,22,3.403,15,high,45,0.103,92
483,25,3.506,8,high,45,0.095,100
483,27,3.601,23,high,45,0.0475,123
483,30,3.6485,13,high,45,0.0475,136
483,32,3.696,15,high,45,0.0305,151
483,35,3.7265,12,high,45,0.0305,163
483,38,3.757,9,high,45,0.133,172
483,41,3.89,19,high,45,NA,191
486,0,0.912,0,low,95,2.089,0
486,15,3.001,21,low,95,0.051,21
486,18,3.052,14,low,95,0.051,35
486,22,3.103,16,low,95,0.1575,51
486,31,3.2605,27,low,95,0.1575,78
486,36,3.418,23,low,95,0.25975,101
486,42,3.67775,3,low,95,0.25975,104
486,47,3.9375,18,low,95,0.1195,122
486,52,4.057,29,low,95,0.11,151
486,57,4.167,35,low,95,0.12,186
486,62,4.287,20,low,95,0.11,206
486,67,4.397,18,low,95,0.105,224
486,73,4.502,27,low,95,0.12,251
486,78,4.622,29,low,95,0.14,280
486,85,4.762,31,low,95,0.13,311
486,91,4.892,25,low,95,NA,336
488,0,0.891,0,var,46,0.954,0
488,10,1.845,10,var,46,1.084,10
488,12,2.929,18,var,46,0.347,28
488,16,3.276,23,var,46,0.107,51
488,19,3.383,12,var,46,0.117,63
488,22,3.5,12,var,46,0.1655,75
